id,key,value,type
31268775,ele,210.30000000000,default
31268775,natural,water,default
31268775,source,NHD,default
31268779,ComID,53772025,NHD
31268779,FCode,39010,NHD
31268779,FDate,2002/08/29,NHD
31268779,FTYPE,LakePond,NHD
31268779,RESOLUTION,High,NHD
31268779,ReachCode,03150103002395,NHD
31268779,created_by,polyshp2osm,default
31268779,ele,237.70000000000,default
31268779,natural,water,default
31268779,source,NHD,default
31268786,ComID,132750940,NHD
31268786,FCode,39004,NHD
31268786,FDate,2005/03/09,NHD
31268786,FTYPE,LakePond,NHD
31268786,RESOLUTION,High,NHD
31268786,ReachCode,03150101004451,NHD
31268786,created_by,polyshp2osm,default
31268786,natural,water,default
31268786,source,NHD,default
31268789,ComID,53772285,NHD
31268789,FCode,39010,NHD
31268789,FDate,2002/08/29,NHD
31268789,FTYPE,LakePond,NHD
31268789,RESOLUTION,High,NHD
31268789,ReachCode,03150103003636,NHD
31268789,ele,202.00000000000,default
31268789,natural,water,default
31268789,source,NHD,default
31268797,ComID,53772377,NHD
31268797,FCode,39010,NHD
31268797,FDate,2002/08/29,NHD
31268797,FTYPE,LakePond,NHD
31268797,RESOLUTION,High,NHD
31268797,ReachCode,03150103003662,NHD
31268797,created_by,polyshp2osm,default
31268797,ele,206.00000000000,default
31268797,natural,water,default
31268797,source,NHD,default
31268819,ComID,53772409,NHD
31268819,FCode,39010,NHD
31268819,FDate,2002/08/29,NHD
31268819,FTYPE,LakePond,NHD
31268819,RESOLUTION,High,NHD
31268819,ReachCode,03150103003671,NHD
31268819,created_by,polyshp2osm,default
31268819,ele,216.00000000000,default
31268819,natural,water,default
31268819,source,NHD,default
31268840,ComID,53772499,NHD
31268840,FCode,39010,NHD
31268840,FDate,2002/08/29,NHD
31268840,FTYPE,LakePond,NHD
31268840,RESOLUTION,High,NHD
31268840,ReachCode,03150103002684,NHD
31268840,created_by,polyshp2osm,default
31268840,ele,204.00000000000,default
31268840,natural,water,default
31268840,source,NHD,default
31268900,ComID,53772607,NHD
31268900,FCode,39010,NHD
31268900,FDate,2002/08/29,NHD
31268900,FTYPE,LakePond,NHD
31268900,RESOLUTION,High,NHD
31268900,ReachCode,03150103002697,NHD
31268900,created_by,polyshp2osm,default
31268900,ele,199.00000000000,default
31268900,natural,water,default
31268900,source,NHD,default
31268907,ComID,53772659,NHD
31268907,FCode,39010,NHD
31268907,FDate,2002/08/29,NHD
31268907,FTYPE,LakePond,NHD
31268907,RESOLUTION,High,NHD
31268907,ReachCode,03150103003729,NHD
31268907,ele,189.00000000000,default
31268907,natural,water,default
31268907,source,NHD,default
31268930,ComID,126796482,NHD
31268930,FCode,39010,NHD
31268930,FDate,2004/10/06,NHD
31268930,FTYPE,LakePond,NHD
31268930,RESOLUTION,High,NHD
31268930,ReachCode,03150102003380,NHD
31268930,created_by,polyshp2osm,default
31268930,ele,233.20000000000,default
31268930,natural,water,default
31268930,source,NHD,default
31268934,ComID,53772755,NHD
31268934,FCode,39010,NHD
31268934,FDate,2002/08/29,NHD
31268934,FTYPE,LakePond,NHD
31268934,RESOLUTION,High,NHD
31268934,ReachCode,03150103002710,NHD
31268934,ele,188.00000000000,default
31268934,natural,water,default
31268934,source,NHD,default
31269009,ComID,132750974,NHD
31269009,FCode,39004,NHD
31269009,FDate,2005/03/09,NHD
31269009,FTYPE,LakePond,NHD
31269009,RESOLUTION,High,NHD
31269009,ReachCode,03150101004474,NHD
31269009,created_by,polyshp2osm,default
31269009,natural,water,default
31269009,source,NHD,default
31269017,ComID,132750915,NHD
31269017,FCode,39004,NHD
31269017,FDate,2005/03/09,NHD
31269017,FTYPE,LakePond,NHD
31269017,RESOLUTION,High,NHD
31269017,ReachCode,03150101004434,NHD
31269017,natural,water,default
31269017,source,NHD,default
31269073,ComID,132750852,NHD
31269073,FCode,39004,NHD
31269073,FDate,2005/03/09,NHD
31269073,FTYPE,LakePond,NHD
31269073,RESOLUTION,High,NHD
31269073,ReachCode,03150101004391,NHD
31269073,natural,water,default
31269073,source,NHD,default
31269081,ComID,132750912,NHD
31269081,FCode,39004,NHD
31269081,FDate,2005/03/09,NHD
31269081,FTYPE,LakePond,NHD
31269081,RESOLUTION,High,NHD
31269081,ReachCode,03150101004432,NHD
31269081,created_by,polyshp2osm,default
31269081,natural,water,default
31269081,source,NHD,default
31269098,ComID,53771347,NHD
31269098,FCode,39010,NHD
31269098,FDate,2002/08/29,NHD
31269098,FTYPE,LakePond,NHD
31269098,RESOLUTION,High,NHD
31269098,ReachCode,03150103003438,NHD
31269098,created_by,polyshp2osm,default
31269098,ele,208.00000000000,default
31269098,natural,water,default
31269098,source,NHD,default
31269103,ComID,53771355,NHD
31269103,FCode,39010,NHD
31269103,FDate,2002/08/29,NHD
31269103,FTYPE,LakePond,NHD
31269103,RESOLUTION,High,NHD
31269103,ReachCode,03150103002645,NHD
31269103,created_by,polyshp2osm,default
31269103,ele,229.00000000000,default
31269103,natural,water,default
31269103,source,NHD,default
31269107,ComID,53771525,NHD
31269107,FCode,39010,NHD
31269107,FDate,2002/08/29,NHD
31269107,FTYPE,LakePond,NHD
31269107,RESOLUTION,High,NHD
31269107,ReachCode,03150103003500,NHD
31269107,created_by,polyshp2osm,default
31269107,ele,218.00000000000,default
31269107,natural,water,default
31269107,source,NHD,default
31269112,ComID,126796479,NHD
31269112,FCode,39010,NHD
31269112,FDate,2004/10/06,NHD
31269112,FTYPE,LakePond,NHD
31269112,RESOLUTION,High,NHD
31269112,ReachCode,03150102003381,NHD
31269112,created_by,polyshp2osm,default
31269112,ele,229.00000000000,default
31269112,natural,water,default
31269112,source,NHD,default
31269126,ComID,126796701,NHD
31269126,FCode,39010,NHD
31269126,FDate,2004/10/06,NHD
31269126,FTYPE,LakePond,NHD
31269126,RESOLUTION,High,NHD
31269126,ReachCode,03150102003569,NHD
31269126,created_by,polyshp2osm,default
31269126,ele,243.00000000000,default
31269126,natural,water,default
31269126,source,NHD,default
31269150,ComID,126796655,NHD
31269150,FCode,39010,NHD
31269150,FDate,2004/10/06,NHD
31269150,FTYPE,LakePond,NHD
31269150,RESOLUTION,High,NHD
31269150,ReachCode,03150102003541,NHD
31269150,created_by,polyshp2osm,default
31269150,ele,244.00000000000,default
31269150,natural,water,default
31269150,source,NHD,default
31269153,ComID,126796418,NHD
31269153,FCode,39010,NHD
31269153,FDate,2004/10/06,NHD
31269153,FTYPE,LakePond,NHD
31269153,RESOLUTION,High,NHD
31269153,ReachCode,03150102003319,NHD
31269153,created_by,polyshp2osm,default
31269153,ele,230.00000000000,default
31269153,natural,water,default
31269153,source,NHD,default
31269165,ComID,53771753,NHD
31269165,FCode,39010,NHD
31269165,FDate,2002/08/29,NHD
31269165,FTYPE,LakePond,NHD
31269165,RESOLUTION,High,NHD
31269165,ReachCode,03150103000942,NHD
31269165,created_by,polyshp2osm,default
31269165,ele,205.70000000000,default
31269165,natural,water,default
31269165,source,NHD,default
31269172,ComID,53771913,NHD
31269172,FCode,39010,NHD
31269172,FDate,2002/08/29,NHD
31269172,FTYPE,LakePond,NHD
31269172,RESOLUTION,High,NHD
31269172,ReachCode,03150103003559,NHD
31269172,ele,182.00000000000,default
31269172,natural,water,default
31269172,source,NHD,default
31269195,ComID,126796436,NHD
31269195,FCode,39010,NHD
31269195,FDate,2004/10/06,NHD
31269195,FTYPE,LakePond,NHD
31269195,RESOLUTION,High,NHD
31269195,ReachCode,03150102003336,NHD
31269195,created_by,polyshp2osm,default
31269195,ele,211.00000000000,default
31269195,natural,water,default
31269195,source,NHD,default
31269239,ComID,126796078,NHD
31269239,FCode,39010,NHD
31269239,FDate,2004/10/06,NHD
31269239,FTYPE,LakePond,NHD
31269239,RESOLUTION,High,NHD
31269239,ReachCode,03150102003093,NHD
31269239,created_by,polyshp2osm,default
31269239,ele,222.00000000000,default
31269239,natural,water,default
31269239,source,NHD,default
31269285,ComID,132750908,NHD
31269285,FCode,39004,NHD
31269285,FDate,2005/03/09,NHD
31269285,FTYPE,LakePond,NHD
31269285,RESOLUTION,High,NHD
31269285,ReachCode,03150101004429,NHD
31269285,natural,water,default
31269285,source,NHD,default
31269288,ComID,132750843,NHD
31269288,FCode,39004,NHD
31269288,FDate,2005/03/09,NHD
31269288,FTYPE,LakePond,NHD
31269288,RESOLUTION,High,NHD
31269288,ReachCode,03150101004385,NHD
31269288,created_by,polyshp2osm,default
31269288,natural,water,default
31269288,source,NHD,default
31269293,ComID,126796630,NHD
31269293,FCode,39010,NHD
31269293,FDate,2004/10/06,NHD
31269293,FTYPE,LakePond,NHD
31269293,GNIS_ID,00337156,NHD
31269293,GNIS_Name,Brannon Lake,NHD
31269293,RESOLUTION,High,NHD
31269293,ReachCode,03150102002741,NHD
31269293,created_by,polyshp2osm,default
31269293,ele,247.00000000000,default
31269293,name,Brannon Lake,default
31269293,natural,water,default
31269293,source,NHD,default
31269300,ComID,53772267,NHD
31269300,FCode,39010,NHD
31269300,FDate,2002/08/29,NHD
31269300,FTYPE,LakePond,NHD
31269300,RESOLUTION,High,NHD
31269300,ReachCode,03150103003631,NHD
31269300,created_by,polyshp2osm,default
31269300,ele,201.00000000000,default
31269300,natural,water,default
31269300,source,NHD,default
31269316,ComID,53772375,NHD
31269316,FCode,39010,NHD
31269316,FDate,2002/08/29,NHD
31269316,FTYPE,LakePond,NHD
31269316,RESOLUTION,High,NHD
31269316,ReachCode,03150103002435,NHD
31269316,created_by,polyshp2osm,default
31269316,ele,255.40000000000,default
31269316,natural,water,default
31269316,source,NHD,default
31269319,ComID,126796404,NHD
31269319,FCode,39010,NHD
31269319,FDate,2004/10/06,NHD
31269319,FTYPE,LakePond,NHD
31269319,RESOLUTION,High,NHD
31269319,ReachCode,03150102003310,NHD
31269319,created_by,polyshp2osm,default
31269319,ele,225.00000000000,default
31269319,natural,water,default
31269319,source,NHD,default
31269323,ComID,126796393,NHD
31269323,FCode,39010,NHD
31269323,FDate,2004/10/06,NHD
31269323,FTYPE,LakePond,NHD
31269323,RESOLUTION,High,NHD
31269323,ReachCode,03150102003308,NHD
31269323,created_by,polyshp2osm,default
31269323,ele,229.00000000000,default
31269323,natural,water,default
31269323,source,NHD,default
31269333,ComID,53772695,NHD
31269333,FCode,39010,NHD
31269333,FDate,2002/08/29,NHD
31269333,FTYPE,LakePond,NHD
31269333,RESOLUTION,High,NHD
31269333,ReachCode,03150103003736,NHD
31269333,ele,193.00000000000,default
31269333,natural,water,default
31269333,source,NHD,default
31269337,ComID,126796030,NHD
31269337,FCode,39010,NHD
31269337,FDate,2004/10/06,NHD
31269337,FTYPE,LakePond,NHD
31269337,RESOLUTION,High,NHD
31269337,ReachCode,03150102003059,NHD
31269337,ele,366.00000000000,default
31269337,natural,water,default
31269337,source,NHD,default
31269344,ComID,126796510,NHD
31269344,FCode,39010,NHD
31269344,FDate,2004/10/06,NHD
31269344,FTYPE,LakePond,NHD
31269344,RESOLUTION,High,NHD
31269344,ReachCode,03150102002717,NHD
31269344,created_by,polyshp2osm,default
31269344,ele,283.00000000000,default
31269344,natural,water,default
31269344,source,NHD,default
31269345,ComID,126796600,NHD
31269345,FCode,39010,NHD
31269345,FDate,2004/10/06,NHD
31269345,FTYPE,LakePond,NHD
31269345,RESOLUTION,High,NHD
31269345,ReachCode,03150102002734,NHD
31269345,created_by,polyshp2osm,default
31269345,ele,219.00000000000,default
31269345,natural,water,default
31269345,source,NHD,default
31269348,ComID,126796634,NHD
31269348,FCode,39010,NHD
31269348,FDate,2004/10/06,NHD
31269348,FTYPE,LakePond,NHD
31269348,RESOLUTION,High,NHD
31269348,ReachCode,03150102003525,NHD
31269348,created_by,polyshp2osm,default
31269348,ele,222.00000000000,default
31269348,natural,water,default
31269348,source,NHD,default
31269350,ComID,126796371,NHD
31269350,FCode,39010,NHD
31269350,FDate,2004/10/06,NHD
31269350,FTYPE,LakePond,NHD
31269350,RESOLUTION,High,NHD
31269350,ReachCode,03150102003286,NHD
31269350,created_by,polyshp2osm,default
31269350,ele,212.00000000000,default
31269350,natural,water,default
31269350,source,NHD,default
31269351,ComID,126796250,NHD
31269351,FCode,39010,NHD
31269351,FDate,2004/10/06,NHD
31269351,FTYPE,LakePond,NHD
31269351,RESOLUTION,High,NHD
31269351,ReachCode,03150102003228,NHD
31269351,created_by,polyshp2osm,default
31269351,ele,207.00000000000,default
31269351,natural,water,default
31269351,source,NHD,default
31269352,ComID,126796367,NHD
31269352,FCode,39010,NHD
31269352,FDate,2004/10/06,NHD
31269352,FTYPE,LakePond,NHD
31269352,RESOLUTION,High,NHD
31269352,ReachCode,03150102003289,NHD
31269352,created_by,polyshp2osm,default
31269352,ele,226.00000000000,default
31269352,natural,water,default
31269352,source,NHD,default
31269373,ComID,126796301,NHD
31269373,FCode,39010,NHD
31269373,FDate,2004/10/06,NHD
31269373,FTYPE,LakePond,NHD
31269373,RESOLUTION,High,NHD
31269373,ReachCode,03150102002671,NHD
31269373,created_by,polyshp2osm,default
31269373,ele,214.00000000000,default
31269373,natural,water,default
31269373,source,NHD,default
31269374,ComID,53771145,NHD
31269374,FCode,39010,NHD
31269374,FDate,2002/08/29,NHD
31269374,FTYPE,LakePond,NHD
31269374,RESOLUTION,High,NHD
31269374,ReachCode,03150103003363,NHD
31269374,created_by,polyshp2osm,default
31269374,ele,229.00000000000,default
31269374,natural,water,default
31269374,source,NHD,default
31269385,ComID,126796463,NHD
31269385,FCode,39010,NHD
31269385,FDate,2004/10/06,NHD
31269385,FTYPE,LakePond,NHD
31269385,RESOLUTION,High,NHD
31269385,ReachCode,03150102003367,NHD
31269385,created_by,polyshp2osm,default
31269385,ele,212.00000000000,default
31269385,natural,water,default
31269385,source,NHD,default
31269393,ComID,126796477,NHD
31269393,FCode,39010,NHD
31269393,FDate,2004/10/06,NHD
31269393,FTYPE,LakePond,NHD
31269393,RESOLUTION,High,NHD
31269393,ReachCode,03150102003385,NHD
31269393,created_by,polyshp2osm,default
31269393,ele,213.00000000000,default
31269393,natural,water,default
31269393,source,NHD,default
31269398,ComID,126796673,NHD
31269398,FCode,39010,NHD
31269398,FDate,2004/10/06,NHD
31269398,FTYPE,LakePond,NHD
31269398,RESOLUTION,High,NHD
31269398,ReachCode,03150102003553,NHD
31269398,created_by,polyshp2osm,default
31269398,ele,237.00000000000,default
31269398,natural,water,default
31269398,source,NHD,default
31269434,ComID,126796706,NHD
31269434,FCode,39010,NHD
31269434,FDate,2004/10/06,NHD
31269434,FTYPE,LakePond,NHD
31269434,RESOLUTION,High,NHD
31269434,ReachCode,03150102003572,NHD
31269434,created_by,polyshp2osm,default
31269434,ele,255.00000000000,default
31269434,natural,water,default
31269434,source,NHD,default
31269447,ComID,126796363,NHD
31269447,FCode,39010,NHD
31269447,FDate,2004/10/06,NHD
31269447,FTYPE,LakePond,NHD
31269447,RESOLUTION,High,NHD
31269447,ReachCode,03150102002695,NHD
31269447,created_by,polyshp2osm,default
31269447,ele,218.00000000000,default
31269447,natural,water,default
31269447,source,NHD,default
31269488,ComID,126796623,NHD
31269488,FCode,39010,NHD
31269488,FDate,2004/10/06,NHD
31269488,FTYPE,LakePond,NHD
31269488,RESOLUTION,High,NHD
31269488,ReachCode,03150102003499,NHD
31269488,created_by,polyshp2osm,default
31269488,ele,238.00000000000,default
31269488,natural,water,default
31269488,source,NHD,default
31269499,ComID,126796505,NHD
31269499,FCode,39010,NHD
31269499,FDate,2004/10/06,NHD
31269499,FTYPE,LakePond,NHD
31269499,RESOLUTION,High,NHD
31269499,ReachCode,03150102002715,NHD
31269499,created_by,polyshp2osm,default
31269499,ele,213.00000000000,default
31269499,natural,water,default
31269499,source,NHD,default
31269500,ComID,132750929,NHD
31269500,FCode,39004,NHD
31269500,FDate,2005/03/09,NHD
31269500,FTYPE,LakePond,NHD
31269500,RESOLUTION,High,NHD
31269500,ReachCode,03150101004443,NHD
31269500,created_by,polyshp2osm,default
31269500,natural,water,default
31269500,source,NHD,default
31269512,ComID,132750871,NHD
31269512,FCode,39004,NHD
31269512,FDate,2005/03/09,NHD
31269512,FTYPE,LakePond,NHD
31269512,RESOLUTION,High,NHD
31269512,ReachCode,03150101004404,NHD
31269512,created_by,polyshp2osm,default
31269512,natural,water,default
31269512,source,NHD,default
31269514,ComID,126796577,NHD
31269514,FCode,39010,NHD
31269514,FDate,2004/10/06,NHD
31269514,FTYPE,LakePond,NHD
31269514,RESOLUTION,High,NHD
31269514,ReachCode,03150102003472,NHD
31269514,created_by,polyshp2osm,default
31269514,ele,225.00000000000,default
31269514,natural,water,default
31269514,source,NHD,default
31269551,ComID,53771123,NHD
31269551,FCode,39010,NHD
31269551,FDate,2002/08/29,NHD
31269551,FTYPE,LakePond,NHD
31269551,RESOLUTION,High,NHD
31269551,ReachCode,03150103003357,NHD
31269551,created_by,polyshp2osm,default
31269551,ele,215.00000000000,default
31269551,natural,water,default
31269551,source,NHD,default
31269561,ComID,53771149,NHD
31269561,FCode,39010,NHD
31269561,FDate,2002/08/29,NHD
31269561,FTYPE,LakePond,NHD
31269561,RESOLUTION,High,NHD
31269561,ReachCode,03150103002624,NHD
31269561,created_by,polyshp2osm,default
31269561,ele,268.00000000000,default
31269561,natural,water,default
31269561,source,NHD,default
31269567,ComID,53771215,NHD
31269567,FCode,39010,NHD
31269567,FDate,2002/08/29,NHD
31269567,FTYPE,LakePond,NHD
31269567,RESOLUTION,High,NHD
31269567,ReachCode,03150103003389,NHD
31269567,created_by,polyshp2osm,default
31269567,ele,216.00000000000,default
31269567,natural,water,default
31269567,source,NHD,default
31269574,ComID,53771527,NHD
31269574,FCode,39010,NHD
31269574,FDate,2002/08/29,NHD
